Of	Of	pp-f	Of	of	0
die	die	vvi	die	die	0
,	,	,	,	,	0
380	380	crd	380	380	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
alleadging	alleadging	vvg	alleging	allege	0
how	how	c-crq	how	how	0
much	much	av-d	much	much	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
bee	bee	vbi	be	be	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
credite	credite	n1	credit	credit	0
and	and	cc	and	and	0
profite	profite	n1	profit	profit	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
theirs	theirs	png32	theirs	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
hoping	hoping	vvg	hoping	hope	0
furthermore	furthermore	av	furthermore	furthermore	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
would	would	vmd	would	will	0
doe	doe	vdi	do	do	0
so	so	av	so	so	0
much	much	av-d	much	much	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
requests	requests	n2	requests	request	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
friendship	friendship	n1	friendship	friendship	0
we	we	pns12	we	we	0
professed	professed	vvd	professed	profess	0
them	them	pno32	them	they	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Whose	Whose	rg-crq	Whose	who	0
entreaties	entreaties	n2	entreaties	entreaty	0
although	although	cs	although	although	0
wee	wee	pns12	we	we	0
shewed	shewed	vvd	showed	show	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
ungodly	ungodly	j	ungodly	ungodly	0
,	,	,	,	,	0
affirming	affirming	vvg	affirming	affirm	0
that	that	cst	that	that	0
our	our	po12	our	our	0
God	God	n1	God	god	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
subject	subject	vvi	subject	subject	0
himselfe	himselfe	px31	himself	himself	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
such	such	d	such	such	0
prayers	prayers	n2	prayers	prayer	0
and	and	cc	and	and	0
requests	requests	n2	requests	request	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
:	:	:	:	:	0
that	that	cst	that	that	0
indeede	indeede	av	indeed	indeed	0
all	all	d	all	all	0
things	things	n2	things	thing	0
have	have	vhb	have	have	0
bene	bene	vbn	be	be	0
and	and	cc	and	and	0
were	were	vbdr	were	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
done	done	vdn	done	do	0
according	according	p-acp	according	according	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
good	good	j	good	good	0
pleasure	pleasure	n1	pleasure	pleasure	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
ordeined	ordeined	vvn	ordained	ordain	0
:	:	:	:	:	0
and	and	cc	and	and	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
to	to	pc-acp	to	to	0
shewe	shewe	vvi	show	show	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
his	his	po31	his	his	0
true	true	j	true	true	0
servants	servants	n2	servants	servant	0
ought	ought	vmd	ought	ought	0
rather	rather	av-c	rather	rather	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
petition	petition	n1	petition	petition	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
contrary	contrary	n-jn	contrary	contrary	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
might	might	vmd	might	may	0
live	live	vvi	live	live	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
,	,	,	,	,	0
be	be	vbb	be	be	0
made	made	vvn	made	make	0
partakers	partakers	n2	partakers	partaker	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
trueth	trueth	n1	truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
serve	serve	vvi	serve	serve	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
righteous-nesse	righteous-nesse	j	righteousness	righteousness	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
notwithstanding	notwithstanding	c-acp	notwithstanding	notwithstanding	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
sort	sort	n1	sort	sort	0
,	,	,	,	,	0
that	that	cst	that	that	0
wee	wee	pns12	we	we	0
referre	referre	vvb	refer	refer	0
that	that	cst	that	that	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
done	done	vdn	done	do	0
according	according	p-acp	according	according	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
divine	divine	j-jn	divine	divine	0
will	will	n1	will	will	0
and	and	cc	and	and	0
pleasure	pleasure	n1	pleasure	pleasure	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
wisedome	wisedome	n1	wisdom	wisdom	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
ordeined	ordeined	vvn	ordained	ordain	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
best	best	js	best	best	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Yet	Yet	av	Yet	yet	0
because	because	c-acp	because	because	0
the	the	dt	the	the	0
effect	effect	n1	effect	effect	0
fell	fell	vvd	fell	fall	0
out	out	av	out	out	0
so	so	av	so	so	0
suddenly	suddenly	av-j	suddenly	sudden	0
and	and	cc	and	and	0
shortly	shortly	av-j	shortly	short	0
after	after	p-acp	after	after	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
desires	desires	n2	desires	desire	0
,	,	,	,	,	0
they	they	pns32	they	they	0
thought	thought	vvd	thought	think	0
neverthelesse	neverthelesse	av	nevertheless	nevertheless	0
it	it	pn31	it	it	0
came	came	vvd	came	come	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
by	by	p-acp	by	by	0
our	our	po12	our	our	0
meanes	meanes	n2	means	mean	0
,	,	,	,	,	0
&	&	cc	&	and	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
in	in	p-acp	in	in	0
using	using	vvg	using	use	0
such	such	d	such	such	0
speeches	speeches	n2	speeches	speech	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
,	,	,	,	,	0
did	did	vdd	did	do	0
but	but	p-acp	but	but	0
dissemble	dissemble	vvi	dissemble	dissemble	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
came	came	vvd	came	come	0
unto	unto	p-acp	unto	unto	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
us	us	pno12	us	we	0
thankes	thankes	n2	thanks	thanks	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
maner	maner	n1	manner	manner	0
,	,	,	,	,	0
that	that	cst	that	that	0
although	although	cs	although	although	0
we	we	pns12	we	we	0
satisfied	satisfied	vvd	satisfied	satisfy	0
them	them	pno32	them	they	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
promise	promise	n1	promise	promise	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
deedes	deedes	n2	deeds	deed	0
and	and	cc	and	and	0
effect	effect	n1	effect	effect	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
fulfilled	fulfilled	vvn	fulfilled	fulfil	0
their	their	po32	their	their	0
desires	desires	n2	desires	desire	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
This	This	d	This	this	0
marveilous	marveilous	j	marvelous	marvelous	0
accident	accident	n1	accident	accident	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
the	the	dt	the	the	0
Countrey	Countrey	n1	Country	country	0
wrought	wrought	vvd	wrought	wrought	0
so	so	av	so	so	0
strange	strange	j	strange	strange	0
opinions	opinions	n2	opinions	opinion	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
some	some	d	some	some	0
people	people	n1	people	people	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
tell	tell	vvi	tell	tell	0
whether	whether	cs	whither	whether	0
to	to	pc-acp	to	to	0
thinke	thinke	vvi	think	think	0
us	us	pno12	us	we	0
gods	gods	n2	gods	god	0
or	or	cc	or	or	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
rather	rather	av-c	rather	rather	0
because	because	c-acp	because	because	0
that	that	d	that	that	0
all	all	d	all	all	0
the	the	dt	the	the	0
space	space	n1	space	space	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
sicknes	sicknes	n1	sickness	sickness	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
no	no	dx	no	no	0
man	man	n1	man	man	0
of	of	pp-f	of	of	0
ours	ours	png12	ours	we	0
knowen	knowen	vvn	known	know	0
to	to	p-acp	to	to	0
die	die	vvi	die	die	0
,	,	,	,	,	0
or	or	cc	or	or	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
specially	specially	av-j	specially	special	0
sicke	sicke	j	sick	sick	0
:	:	:	:	:	0
they	they	pns32	they	they	0
noted	noted	vvd	noted	note	0
also	also	av	also	also	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
no	no	dx	no	no	0
women	women	n2	women	woman	0
amongst	amongst	p-acp	among	among	0
us	us	pno12	us	we	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
did	did	vdd	did	do	0
care	care	vvi	care	care	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
theirs	theirs	png32	theirs	they	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Some	Some	d	Some	some	0
therefore	therefore	av	therefore	therefore	0
were	were	vbdr	were	be	0
of	of	pp-f	of	of	0
opinion	opinion	n1	opinion	opinion	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
borne	borne	vvn	born	bear	0
of	of	pp-f	of	of	0
women	women	n2	women	woman	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
not	not	xx	not	not	0
mortal	mortal	j-jn	mortal	mortal	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
were	were	vbdr	were	be	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
old	old	j	old	old	0
generation	generation	n1	generation	generation	0
many	many	d	many	many	0
yeeres	yeeres	n2	years	year	0
past	past	j	past	past	0
,	,	,	,	,	0
then	then	av	then	then	0
risen	risen	vvn	risen	rise	0
againe	againe	av	again	again	0
to	to	p-acp	to	to	0
immortalitie	immortalitie	n1	immortality	immortality	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Some	Some	d	Some	some	0
would	would	vmd	would	will	0
likewise	likewise	av	likewise	likewise	0
seeme	seeme	vvi	seem	seem	0
to	to	p-acp	to	to	0
prophecie	prophecie	n1	prophecy	prophecy	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
were	were	vbdr	were	be	0
more	more	dc	more	more	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
generation	generation	n1	generation	generation	0
yet	yet	av	yet	yet	0
3	3	crd	3	3	0
»	»	»	»	»	0
i	i	sy	i	i	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
to	to	pc-acp	to	to	0
come	come	vvb	come	come	0
to	to	pc-acp	to	to	0
kill	kill	vvi	kill	kill	0
theirs	theirs	png32	theirs	they	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
and	and	cc	and	and	0
take	take	vvi	take	take	0
their	their	po32	their	their	0
places	places	n2	places	place	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
some	some	d	some	some	0
thought	thought	vvd	thought	think	0
the	the	dt	the	the	0
purpose	purpose	n1	purpose	purpose	0
was	was	vbds	was	be	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
already	already	av	already	already	0
done	done	vdn	done	do	0
.	.	.	.	.	1
Those	Those	d	Those	those	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
immediatly	immediatly	av-j	immediately	immediate	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
after	after	p-acp	after	after	0
us	us	pno12	us	we	0
they	they	pns32	they	they	0
imagined	imagined	vvd	imagined	imagine	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
aire	aire	n1	air	air	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
invisible	invisible	j	invisible	invisible	0
and	and	cc	and	and	0
without	without	p-acp	without	without	0
bodies	bodies	n2	bodies	body	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
by	by	p-acp	by	by	0
our	our	po12	our	our	0
intreatie	intreatie	n1	intreaty	intreaty	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
love	love	n1	love	love	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
,	,	,	,	,	0
did	did	vdd	did	do	0
make	make	vvi	make	make	0
the	the	dt	the	the	0
people	people	n1	people	people	0
to	to	pc-acp	to	to	0
die	die	vvi	die	die	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
sort	sort	n1	sort	sort	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
shooting	shooting	vvg	shooting	shoot	0
invisible	invisible	j	invisible	invisible	0
bullets	bullets	n2	bullets	bullet	0
into	into	p-acp	into	into	0
them	them	pno32	them	they	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
To	To	pc-acp	To	to	0
confirme	confirme	vvi	confirm	confirm	0
this	this	d	this	this	0
opinion	opinion	n1	opinion	opinion	0
,	,	,	,	,	0
their	their	po32	their	their	0
Phisitions	Phisitions	n2	Physicians	physician	0
(	(	(	(	(	0
to	to	pc-acp	to	to	0
excuse	excuse	vvi	excuse	excuse	0
their	their	po32	their	their	0
ignorance	ignorance	n1	ignorance	ignorance	0
in	in	p-acp	in	in	0
curing	curing	vvg	curing	cure	0
the	the	dt	the	the	0
disease	disease	n1	disease	disease	0
)	)	)	)	)	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
ashamed	ashamed	j	ashamed	ashamed	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
earnestly	earnestly	av-j	earnestly	earnest	0
make	make	vvi	make	make	0
the	the	dt	the	the	0
simple	simple	j	simple	simple	0
people	people	n1	people	people	0
beleeve	beleeve	vvi	believe	believe	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
strings	strings	n2	strings	string	0
of	of	pp-f	of	of	0
blood	blood	n1	blood	blood	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
sucked	sucked	vvd	sucked	suck	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sicke	sicke	j	sick	sick	0
bodies	bodies	n2	bodies	body	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
strings	strings	n2	strings	string	0
wherewithal	wherewithal	n-crq	wherewithal	wherewithal	0
!	!	!	!	!	0
the	the	dt	the	the	0
invisible	invisible	j	invisible	invisible	0
bullets	bullets	n2	bullets	bullet	0
were	were	vbdr	were	be	0
tied	tied	vvn	tied	tie	0
and	and	cc	and	and	0
cast	cast	vvn	cast	cast	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
also	also	av	also	also	0
thought	thought	vvd	thought	think	0
that	that	cst	that	that	0
wee	wee	pns12	we	we	0
shot	shot	vvd	shot	shoot	0
them	them	pno32	them	they	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
pieces	pieces	n2	pieces	piece	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
wee	wee	pns12	we	we	0
dwelt	dwelt	vvd	dwelled	dwell	0
,	,	,	,	,	0
and	and	cc	and	and	0
killed	killed	vvd	killed	kill	0
the	the	dt	the	the	0
people	people	n1	people	people	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
Towne	Towne	n1	Town	town	0
that	that	cst	that	that	0
had	had	vhd	had	have	0
offended	offended	vvn	offended	offend	0
us	us	pno12	us	we	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
wee	wee	pns12	we	we	0
listed	listed	vvd	listed	list	0
,	,	,	,	,	0
howe	howe	c-crq	how	how	0
farre	farre	av-j	far	far	0
distant	distant	j	distant	distant	0
from	from	p-acp	from	from	0
us	us	pno12	us	we	0
soever	soever	av	soever	soever	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
.	.	.	.	.	1
And	And	cc	And	and	0
other	other	j-jn	other	other	0
some	some	d	some	some	0
said	said	vvd	said	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
speciali	speciali	fw-la	speciali	speciali	0
worke	worke	n1	work	work	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
sakes	sakes	n2	sakes	sake	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
have	have	vhb	have	have	0
cause	cause	n1	cause	cause	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
sort	sort	n1	sort	sort	0
to	to	pc-acp	to	to	0
thinke	thinke	vvi	think	think	0
no	no	av-dx	no	no	0
lesse	lesse	av-dc	less	less	0
,	,	,	,	,	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
some	some	d	some	some	0
doe	doe	vdb	do	do	0
,	,	,	,	,	0
or	or	cc	or	or	0
may	may	vmb	may	may	0
imagine	imagine	vvi	imagine	imagine	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
contrary	contrary	n-jn	contrary	contrary	0
,	,	,	,	,	0
specially	specially	av-j	specially	special	0
some	some	d	some	some	0
Astrologers	Astrologers	n2	Astrologers	astrologer	0
,	,	,	,	,	0
knowing	knowing	vvg	knowing	know	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Eclipse	Eclipse	n1	Eclipse	eclipse	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sunne	Sunne	n1	Sun	sun	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
saw	saw	vvd	saw	see	0
the	the	dt	the	the	0
same	same	d	same	same	0
yeere	yeere	n1	year	year	0
before	before	a-acp	before	before	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
voyage	voyage	n1	voyage	voyage	0
thitherward	thitherward	av	thitherward	thitherward	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
appeared	appeared	vvd	appeared	appear	0
very	very	av	very	very	0
terrible	terrible	j	terrible	terrible	0
.	.	.	.	.	1
And	And	cc	And	and	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Comet	Comet	n1	Comet	comet	0
which	which	r-crq	which	which	0
began	began	vvd	began	begin	0
to	to	pc-acp	to	to	0
appeare	appeare	vvi	appear	appear	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
fewe	fewe	d	few	few	0
dayes	dayes	n2	days	day	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
beginning	beginning	n-vvg	beginning	begin	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
sicknesse	sicknesse	n1	sickness	sickness	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
to	to	pc-acp	to	to	0
exclude	exclude	vvi	exclude	exclude	0
them	them	pno32	them	they	0
from	from	p-acp	from	from	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
speciali	speciali	fw-la	speciali	speciali	0
causes	causes	n2	causes	cause	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
speciali	speciali	fw-la	speciali	speciali	0
an	an	dt	and	a	0
accident	accident	n1	accident	accident	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
further	further	jc	further	further	0
reasons	reasons	n2	reasons	reason	0
then	then	cs	then	than	0
I	I	pns11	I	i	0
thinke	thinke	vvb	think	think	0
fit	fit	j	fit	fit	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
present	present	n1	present	present	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
alleadged	alleadged	vvd	alleged	allege	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
their	their	po32	their	their	0
opinions	opinions	n2	opinions	opinion	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
set	set	vvn	set	set	0
downe	downe	a-acp	down	down	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
at	at	p-acp	at	at	0
large	large	j	large	large	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
appeare	appeare	vvi	appear	appear	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
that	that	d	that	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
good	good	j	good	good	0
hope	hope	n1	hope	hope	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
brought	brought	vvn	brought	bring	0
through	through	p-acp	through	through	0
discreete	discreete	j	discreet	discreet	0
dealing	dealing	n-vvg	dealing	deal	0
and	and	cc	and	and	0
government	government	n1	government	government	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
im-bracing	im-bracing	j	embracing	embracing	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
trueth	trueth	n1	truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
consequently	consequently	av-j	consequently	consequent	0
to	to	pc-acp	to	to	0
honour	honour	vvi	honour	honour	0
,	,	,	,	,	0
obey	obey	vvb	obey	obey	0
,	,	,	,	,	0
feare	feare	vvb	fear	fear	0
and	and	cc	and	and	0
love	love	vvb	love	love	0
us	us	pno12	us	we	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
And	And	cc	And	and	0
although	although	cs	although	although	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
company	company	n1	company	company	0
towards	towards	p-acp	towards	towards	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
yeere	yeere	n1	year	year	0
,	,	,	,	,	0
shewed	shewed	vvd	showed	show	0
themselves	themselves	px32	themselves	themselves	0
too	too	av	too	too	0
fierce	fierce	j	fierce	fierce	0
in	in	p-acp	in	in	0
slaying	slaying	vvg	slaying	slay	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
Townes	Townes	n2	Towns	town	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
causes	causes	n2	causes	cause	0
that	that	cst	that	that	0
on	on	p-acp	on	on	0
our	our	po12	our	our	0
part	part	n1	part	part	0
might	might	vmd	might	may	0
easily	easily	av-j	easily	easy	0
ynough	ynough	d	enough	enough	0
have	have	vhb	have	have	0
bene	bene	vbn	be	be	0
borne	borne	vvn	born	bear	0
382	382	crd	382	382	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
withall	withall	p-acp|d	withal	with|all	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
notwithstanding	notwithstanding	a-acp	notwithstanding	notwithstanding	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
on	on	p-acp	on	on	0
their	their	po32	their	their	0
part	part	n1	part	part	0
justly	justly	av-j	justly	just	0
deserved	deserved	vvn	deserved	deserve	0
,	,	,	,	,	0
the	the	dt	the	the	0
alteration	alteration	n1	alteration	alteration	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
opinions	opinions	n2	opinions	opinion	0
generally	generally	av-j	generally	general	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
concerning	concerning	vvg	concerning	concern	0
us	us	pno12	us	we	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
lesse	lesse	av-dc	less	less	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
doubted	doubted	vvn	doubted	doubt	0
.	.	.	.	.	1
And	And	cc	And	and	0
whatsoever	whatsoever	q-crq	whatsoever	whatsoever	0
els	els	av	else	else	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
carefulnesse	carefulnesse	n1	carefulness	carefulness	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
neede	neede	vvb	need	need	0
nothing	nothing	pix	nothing	nothing	0
at	at	p-acp	at	at	0
all	all	av-d	all	all	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
feared	feared	vvn	feared	fear	0
,	,	,	,	,	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
conclusion	conclusion	n1	conclusion	conclusion	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Ow	Ow	vvb	Owe	owe	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
)	)	)	)	)	0
made	made	vvd	made	make	0
relation	relation	n1	relation	relation	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
few	few	d	few	few	0
and	and	cc	and	and	0
small	small	j	small	small	0
things	things	n2	things	thing	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Countrey	Countrey	n1	Country	country	0
(	(	(	(	(	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
indifferent	indifferent	j	indifferent	indifferent	0
and	and	cc	and	and	0
well	well	av	well	well	0
disposed	disposed	vvn	disposed	dispose	0
)	)	)	)	)	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
liked	liked	vvn	liked	like	0
:	:	:	:	:	0
If	If	cs	If	if	0
there	there	pc-acp	there	there	0
were	were	vbdr	were	be	0
no	no	dx	no	no	0
more	more	dc	more	more	0
