Parescer	Parescer	np1	Parescer	Parescer	0
South	South	n1	South	south	0
sea	sea	n1	sea	sea	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
burnt	burnt	vvn	burned	burn	0
.	.	.	.	.	0
master	master	n1	master	master	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
land	land	n1	land	land	0
,	,	,	,	,	0
&	&	cc	&	and	0
afterward	afterward	av	afterwards	afterward	0
taking	taking	vvg	taking	take	0
those	those	d	those	those	0
ships	ships	n2	ships	ship	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
sea	sea	n1	sea	sea	0
,	,	,	,	,	0
our	our	po12	our	our	0
people	people	n1	people	people	0
can	can	vmb	can	can	0
have	have	vhi	have	have	0
no	no	dx	no	no	0
succour	succour	n1	succour	succour	0
of	of	pp-f	of	of	0
ships	ships	n2	ships	ship	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Spaine	Spaine	np1	Spaine	Spain	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
streight	streight	n1	straight	strait	0
of	of	pp-f	of	of	0
Magelan	Magelan	np1	Magelan	Magelan	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
Panama	Panama	np1	Panama	Panama	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
.	.	.	.	.	1
The	The	dt	The	the	0
second	second	ord	second	second	0
course	course	n1	course	course	0
which	which	r-crq	which	which	0
indeede	indeede	av	indeed	indeed	0
Drake	Drake	np1	Drake	Drake	0
tooke	tooke	vvd	took	take	0
.	.	.	.	.	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
long	long	j	long	long	0
way	way	n1	way	way	0
about	about	p-acp	about	about	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
also	also	av	also	also	0
very	very	av	very	very	0
credible	credible	j	credible	credible	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
Panama	Panama	np1	Panama	Panama	0
.	.	.	.	.	1
If	If	cs	If	if	0
he	he	pns31	he	he	0
seeke	seeke	vvb	seek	seek	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
this	this	d	this	this	0
course	course	n1	course	course	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
divide	divide	vvi	divide	divide	0
his	his	po31	his	his	0
army	army	n1	army	army	0
into	into	p-acp	into	into	0
two	two	crd	two	two	0
parts	parts	n2	parts	part	0
,	,	,	,	,	0
&	&	cc	&	and	0
sacke	sacke	vvi	sack	sack	0
the	the	dt	the	the	0
Isle	Isle	n1	Isle	isle	0
of	of	pp-f	of	of	0
S.	S.	np1	S.	S.	0
Domingo	Domingo	np1	Domingo	Domingo	0
,	,	,	,	,	0
Puerto	Puerto	np1	Puerto	Puerto	0
Rico	Rico	np1	Rico	Rico	0
,	,	,	,	,	0
the	the	dt	the	the	0
coast	coast	n1	coast	coast	0
of	of	pp-f	of	of	0
Tierra	Tierra	np1	Tierra	Tierra	0
firma	firma	fw-la	firma	firma	0
unto	unto	p-acp	unto	unto	0
Cartagena	Cartagena	np1	Cartagena	Cartagena	0
and	and	cc	and	and	0
Nombre	Nombre	n1	Number	number	0
de	de	fw-fr	de	de	0
Dios.	Dios.	np1	Dios.	Dios.	1
[	[	[	[	[	0
HI	HI	pno31	HIM	he	0
-	-	-	-	-	0
533	533	crd	533	533	0
-	-	-	-	-	0
]	]	]	]	]	0
And	And	cc	And	and	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
river	river	n1	river	river	0
of	of	pp-f	of	of	0
Chagre	Chagre	np1	Chagre	Chagre	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
fifteene	fifteene	crd	fifteene	fifteen	0
leagues	leagues	n2	leagues	league	0
from	from	p-acp	from	from	0
Nombre	Nombre	n1	Number	number	0
de	de	fw-fr	de	de	0
Dios	Dios	fw-es	Dios	dios	0
,	,	,	,	,	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
send	send	vvi	send	send	0
his	his	po31	his	his	0
footemen	footemen	n2	footmen	footman	0
in	in	p-acp	in	in	0
shalops	shalops	n2	shalops	shalop	0
with	with	p-acp	with	with	0
oares	oares	n2	oars	oar	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
vessels	vessels	n2	vessels	vessel	0
which	which	r-crq	which	which	0
carrie	carrie	vvb	carry	carry	0
goods	goods	n2-j	goods	good	0
up	up	a-acp	up	up	0
and	and	cc	and	and	0
downe	downe	a-acp	down	down	0
the	the	dt	the	the	0
river	river	n1	river	river	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
above	above	p-acp	above	above	0
fiftie	fiftie	crd	fiftie	fifty	0
there	there	zz	there	there	0
,	,	,	,	,	0
and	and	cc	and	and	0
passe	passe	vvi	pass	pass	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
lodging	lodging	n1	lodging	lodging	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Crosses	Crosses	n2	Crosses	cross	0
,	,	,	,	,	0
called	called	vvn	called	call	0
Panama	Panama	np1	Panama	Panama	0
being	being	vbg	being	be	0
an	an	dt	and	a	0
open	open	j	open	open	0
place	place	n1	place	place	0
is	is	vbz	is	be	0
easie	easie	j	easy	easy	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
.	.	.	.	.	1
Havana	Havana	np1	Havana	Havana	0
easie	easie	j	easy	easy	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
.	.	.	.	.	0
in	in	p-acp	in	in	0
Spanish	Spanish	jp	Spanish	spanish	0
Venta	Venta	np1	Venta	Venta	0
de	de	fw-fr	de	de	0
Cruzes	Cruzes	n2	Cruzes	cruze	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
five	five	crd	five	five	0
leagues	leagues	n2	leagues	league	0
from	from	p-acp	from	from	0
Panama	Panama	np1	Panama	Panama	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
because	because	c-acp	because	because	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
unwalled	unwalled	j	unwalled	unwalled	0
towne	towne	n1	town	town	0
may	may	vmb	may	may	0
easily	easily	av-j	easily	easy	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
.	.	.	.	.	1
And	And	cc	And	and	0
Havana	Havana	np1	Havana	Havana	0
also	also	av	also	also	0
will	will	vmb	will	will	0
bee	bee	vbi	be	be	0
in	in	p-acp	in	in	0
great	great	j	great	great	0
danger	danger	n1	danger	danger	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
albeit	albeit	cs	albeit	albeit	0
it	it	pn31	it	it	0
have	have	vhb	have	have	0
a	a	dt	a	a	0
fortresse	fortresse	n1	fortress	fortress	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
little	little	j	little	little	0
and	and	cc	and	and	0
weake	weake	j	weak	weak	0
,	,	,	,	,	0
and	and	cc	and	and	0
bringing	bringing	vvg	bringing	bring	0
his	his	po31	his	his	0
great	great	j	great	great	0
ordinance	ordinance	n1	ordinance	ordinance	0
on	on	p-acp	on	on	0
shore	shore	n1	shore	shore	0
hee	hee	pns31	he	he	0
may	may	vmb	may	may	0
take	take	vvi	take	take	0
the	the	dt	the	the	0
same	same	d	same	same	0
with	with	p-acp	with	with	0
great	great	j	great	great	0
facilitie	facilitie	n1	facility	facility	0
.	.	.	.	.	1
And	And	cc	And	and	0
besides	besides	p-acp	beside	beside	0
these	these	d	these	these	0
domages	domages	n2	domages	domage	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
do	do	vdi	do	do	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
discourse	discourse	n1	discourse	discourse	0
,	,	,	,	,	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
least	least	ds	least	least	0
to	to	pc-acp	to	to	0
cut	cut	vvi	cut	cut	0
ofF	ofF	a-acp	ofF	off	0
The	The	dt	The	the	0
Indian	Indian	jp	Indian	indian	0
fleete	fleete	n1	fleet	fleet	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
.	.	.	.	.	0
the	the	dt	the	the	0
navigation	navigation	n1	navigation	navigation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Indies	Indies	np2	Indies	Indies	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
the	the	dt	the	the	0
West	West	n1	West	west	0
Indian	Indian	jp	Indian	indian	0
fleet	fleet	n1	fleet	fleet	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
chance	chance	vvb	chance	chance	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
there	there	a-acp	there	there	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
course	course	n1	course	course	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
to	to	pc-acp	to	to	0
prevent	prevent	vvi	prevent	prevent	0
these	these	d	these	these	0
mischiefes	mischiefes	n2	mischiefs	mischief	0
.	.	.	.	.	1
r	r	sy	r	r	0
I	I	pns11	I	i	0
'	'	'	'	'	0
'	'	'	'	'	0
O	O	uh	Oh	oh	0
dispatch	dispatch	vvb	dispatch	dispatch	0
Caravels	Caravels	n2	Caravels	caravel	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
possible	possible	j	possible	possible	0
diligence	diligence	n1	diligence	diligence	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
A	A	dt	A	a	0
viceroyes	viceroyes	n2	viceroys	viceroy	0
and	and	cc	and	and	0
governours	governours	n2	governors	governor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Indias	Indias	npg1	Indias	India	0
,	,	,	,	,	0
advertising	advertising	vvg	advertising	advertise	0
them	them	pno32	them	they	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
newes	newes	n1	news	news	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
English	English	jp	English	english	0
army	army	n1	army	army	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
provided	provided	vvn	provided	provide	0
,	,	,	,	,	0
and	and	cc	and	and	0
make	make	vvi	make	make	0
themselves	themselves	px32	themselves	themselves	0
ready	ready	j	ready	ready	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Albeit	Albeit	cs	Albeit	albeit	0
,	,	,	,	,	0
considering	considering	vvg	considering	consider	0
the	the	dt	the	the	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
ships	ships	n2	ships	ship	0
which	which	r-crq	which	which	0
have	have	vhb	have	have	0
bene	bene	vbn	be	be	0
set	set	vvn	set	set	0
94	94	crd	94	94	0
1585.	1585.	crd	1585.	1585.	0
foorth	foorth	av	forth	forth	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
I	I	pns11	I	i	0
assure	assure	vvb	assure	assure	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
that	that	cst	that	that	0
some	some	d	some	some	0
part	part	n1	part	part	0
Sir	Sir	n1	Sir	sir	0
Barnard	Barnard	np1	Barnard	Barnard	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
are	are	vbr	are	be	0
gone	gone	vvn	gone	go	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
parts	parts	n2	parts	part	0
unto	unto	p-acp	unto	unto	0
Newfoundland	Newfoundland	np1	Newfoundland	Newfoundland	0
Drake	Drake	np1	Drake	Drake	0
tooke	tooke	vvd	took	take	0
For	For	p-acp	For	for	0
the	the	dt	the	the	0
Queene	Queene	n1	Queen	queen	0
hath	hath	vhz	hath	have	0
taken	taken	vvn	taken	take	0
carefull	carefull	j	careful	careful	0
order	order	n1	order	order	0
to	to	pc-acp	to	to	0
send	send	vvi	send	send	0
to	to	pc-acp	to	to	0
intercept	intercept	vvi	intercept	intercept	0
the	the	dt	the	the	0
ships	ships	n2	ships	ship	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
fishermen	fishermen	n2	fishermen	fisherman	0
that	that	cst	that	that	0
goe	goe	vvb	go	go	0
to	to	p-acp	to	to	0
Baccalaos	Baccalaos	n1	Baccalaos	baccalaos	0
.	.	.	.	.	1
Jugali	Jugali	np1	Jugali	Jugali	0
And	And	cc	And	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
likewise	likewise	av	likewise	likewise	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
thought	thought	vvn	thought	think	0
that	that	cst	that	that	0
shee	shee	pns31	she	she	0
hath	hath	vhz	hath	have	0
done	done	vdn	done	do	0
fishers	fishers	n2	fishers	fisher	0
re-the	re-the	j	re-the	re-the	0
like	like	av-j	like	like	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
intercepting	intercepting	vvg	intercepting	intercept	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
fleet	fleet	n1	fleet	fleet	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Indies	Indies	np2	Indies	Indies	0
,	,	,	,	,	0
turningfrom	turningfrom	av	turningfrom	turningfrom	0
And	And	cc	And	and	0
considering	considering	vvg	considering	consider	0
that	that	d	that	that	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
intelligence	intelligence	n1	intelligence	intelligence	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
above	above	p-acp	above	above	0
fourescore	fourescore	crd	fourescore	fourscore	0
shippes	shippes	n2	ships	ship	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
army	army	n1	army	army	0
of	of	pp-f	of	of	0
Drake	Drake	n1	Drake	drake	0
His’lntM-have	His’lntM-have	j	His’lntM-have	his’lntm-have	0
bene	bene	vbn	be	be	0
set	set	vvn	set	set	0
foorth	foorth	av	forth	forth	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
meete	meete	j	meet	meet	0
that	that	cst	that	that	0
his	his	po31	his	his	0
gence	gence	n1	gence	gence	0
was	was	vbds	was	be	0
too	too	av	too	too	0
majestie	majestie	n1	majesty	majesty	0
should	should	vmd	should	shall	0
prepare	prepare	vvi	prepare	prepare	0
another	another	j-jn	another	another	0
army	army	n1	army	army	0
to	to	pc-acp	to	to	0
seeke	seeke	vvi	seek	seek	0
the	the	dt	the	the	0
English	English	jp	English	english	0
as	as	p-acp	as	as	0
s‘Me	s‘Me	j-jn	s‘Me	s‘me	0
fleete	fleete	n1	fleet	fleet	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
fight	fight	vvi	fight	fight	0
with	with	p-acp	with	with	0
it	it	pn31	it	it	0
,	,	,	,	,	0
commanding	commanding	vvg	commanding	command	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Galeons	Galeons	n2	Galleons	galleon	0
which	which	r-crq	which	which	0
belong	belong	vvb	belong	belong	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
crowne	crowne	n1	crown	crown	0
of	of	pp-f	of	of	0
Portugall	Portugall	np1	Portugall	Portugal	0
,	,	,	,	,	0
and	and	cc	and	and	0
those	those	d	those	those	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Admiralty	Admiralty	n1	Admiralty	admiralty	0
.	.	.	.	.	0
majestie	majestie	n1	majesty	majesty	0
which	which	r-crq	which	which	0
lye	lye	vvb	lie	lie	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
river	river	n1	river	river	0
of	of	pp-f	of	of	0
Sivill	Sivill	np1	Sivill	Seville	0
bee	bee	vbb	be	be	0
prepared	prepared	vvn	prepared	prepare	0
to	to	pc-acp	to	to	0
send	send	vvi	send	send	0
against	against	p-acp	against	against	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
Carena	Carena	n1	Carena	carena	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
readinesse	readinesse	n1	readiness	readiness	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
voyage	voyage	n1	voyage	voyage	0
howe	howe	c-crq	how	how	0
long	long	av-j	long	long	0
soever	soever	av	soever	soever	0
it	it	pn31	it	it	0
bee	bee	vbi	be	be	0
:	:	:	:	:	0
And	And	cc	And	and	0
likewise	likewise	av	likewise	likewise	0
to	to	pc-acp	to	to	0
arrest	arrest	vvi	arrest	arrest	0
a	a	dt	a	a	0
Galeon	Galeon	np1	Galeon	Galeon	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Duke	Duke	n1	Duke	duke	0
of	of	pp-f	of	of	0
Florence	Florence	np1	Florence	Florence	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
very	very	av	very	very	0
well	well	av	well	well	0
armed	armed	vvn	armed	arm	0
and	and	cc	and	and	0
furnished	furnished	vvn	furnished	furnish	0
with	with	p-acp	with	with	0
great	great	j	great	great	0
ordinance	ordinance	n1	ordinance	ordinance	0
,	,	,	,	,	0
and	and	cc	and	and	0
passed	passed	vvd	passed	pass	0
lately	lately	av-j	lately	late	0
from	from	p-acp	from	from	0
Alicante	Alicante	np1	Alicante	Alicante	0
toward	toward	p-acp	towards	towards	0
Cadiz	Cadiz	np1	Cadiz	Cadiz	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
fortie	fortie	crd	fortie	forty	0
great	great	j	great	great	0
shippes	shippes	n2	ships	ship	0
,	,	,	,	,	0
Fortie	Fortie	crd	Fortie	forty	0
great	great	j	great	great	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
had	had	vhn	had	have	0
in	in	p-acp	in	in	0
Biscay	Biscay	np1	Biscay	Biscay	0
and	and	cc	and	and	0
Guipuscoa	Guipuscoa	np1	Guipuscoa	Guipuscoa	0
:	:	:	:	:	0
and	and	cc	and	and	0
that	that	cst	that	that	0
beeing	beeing	vbg	being	be	0
rigged	rigged	vvn	rigged	rig	0
,	,	,	,	,	0
armed	armed	vvn	armed	arm	0
and	and	cc	and	and	0
set	set	vvn	set	set	0
in	in	p-acp	in	in	0
good	good	j	good	good	0
order	order	n1	order	order	0
,	,	,	,	,	0
they	they	pns32	they	they	0
bee	bee	vbb	be	be	0
r	r	sy	r	r	0
'	'	'	'	'	0
victualled	victualled	vvn	victualed	victual	0
for	for	p-acp	for	for	0
eight	eight	crd	eight	eight	0
moneths	moneths	n2	months	month	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
foorthwith	foorthwith	av	forthwith	forthwith	0
there	there	pc-acp	there	there	0
bee	bee	vbi	be	be	0
levied	levied	vvn	levied	levy	0
a	a	dt	a	a	0
thousand	thousand	crd	thousand	thousand	0
mariners	mariners	n2	mariners	mariner	0
of	of	pp-f	of	of	0
Catalunna	Catalunna	np1	Catalunna	Catalunna	0
and	and	cc	and	and	0
Genoa	Genoa	np1	Genoa	Genoa	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
divided	divided	vvn	divided	divide	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
Fleete	Fleete	n1	Fleet	fleet	0
,	,	,	,	,	0
and	and	cc	and	and	0
bee	bee	vbi	be	be	0
conducted	conducted	vvn	conducted	conduct	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Fleete	Fleete	n1	Fleet	fleet	0
of	of	pp-f	of	of	0
Ter^era	Ter^era	np1	Ter^era	Ter^era	0
:	:	:	:	:	0
furthermore	furthermore	av	furthermore	furthermore	0
that	that	d	that	that	0
sixe	sixe	crd	sixe	six	0
G8	G8	np1	G8	G8	0
?	?	?	?	?	0
-	-	-	-	-	0
Ter-thousande	Ter-thousande	j	Ter-thousande	ter-thousande	0
souldiers	souldiers	n2	soldiers	soldier	0
bee	bee	vbb	be	be	0
levied	levied	vvn	levied	levy	0
,	,	,	,	,	0
giving	giving	vvg	giving	give	0
commaundement	commaundement	n1	commandment	commandment	0
^^Marques	^^Marques	vvz	marks	mark	0
to	to	pc-acp	to	to	0
presse	presse	vvi	press	press	0
a	a	dt	a	a	0
greater	greater	jc	greater	great	0
number	number	n1	number	number	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ende	ende	n1	end	end	0
that	that	cst	that	that	0
these	these	d	these	these	0
may	may	vmb	may	may	0
ofSantaCruz	ofSantaCruz	np1	ofSantaCruz	ofSantaCruz	0
.	.	.	.	.	0
bee	bee	vbb	be	be	0
able	able	j	able	able	0
men	men	n2	men	man	0
for	for	p-acp	for	for	0
service	service	n1	service	service	0
.	.	.	.	.	1
Moreover	Moreover	np1	Moreover	Moreover	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
needfull	needfull	j	needful	needful	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
armie	armie	n1	army	army	0
that	that	cst	that	that	0
20.	20.	crd	20.	20.	0
pataches	pataches	n2	pataches	patache	0
be	be	vbb	be	be	0
brought	brought	vvn	brought	bring	0
from	from	p-acp	from	from	0
Biscay	Biscay	np1	Biscay	Biscay	0
,	,	,	,	,	0
and	and	cc	and	and	0
20.	20.	crd	20.	20.	1
Azabras	Azabras	np1	Azabras	Azabras	0
from	from	p-acp	from	from	0
Castro	Castro	np1	Castro	Castro	0
.	.	.	.	.	1
That	That	cst	That	that	0
the	the	dt	the	the	0
pataches	pataches	n2	pataches	patache	0
bee	bee	vbb	be	be	0
from	from	p-acp	from	from	0
50.	50.	crd	50.	50.	0
to	to	p-acp	to	to	0
60.	60.	crd	60.	60.	0
tunnes	tunnes	n2	tons	ton	0
:	:	:	:	:	0
and	and	cc	and	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Azabras	Azabras	n2	Azabras	azabra	0
bee	bee	vbb	be	be	0
like	like	av-j	like	like	0
those	those	d	those	those	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
expedition	expedition	n1	expedition	expedition	0
to	to	p-acp	to	to	0
Terser	Terser	jc	Terser	terse	0
a.	a.	n1	a.	a.	0
That	That	cst	That	that	0
sufficient	sufficient	j	sufficient	sufficient	0
provision	provision	n1	provision	provision	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
of	of	pp-f	of	of	0
artillerie	artillerie	n1	artillery	artillery	0
,	,	,	,	,	0
powder	powder	n1	powder	powder	0
,	,	,	,	,	0
match	match	n1	match	match	0
,	,	,	,	,	0
and	and	cc	and	and	0
lead	lead	vvi	led	lead	0
,	,	,	,	,	0
and	and	cc	and	and	0
harquebuzes	harquebuzes	n2	harquebusses	harquebuss	0
,	,	,	,	,	0
muskets	muskets	n2	muskets	musket	0
,	,	,	,	,	0
and	and	cc	and	and	0
chosen	chosen	j-vvn	chosen	choose	0
pikes	pikes	n2	pikes	pike	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
keeping	keeping	n-vvg	keeping	keep	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
coast	coast	n1	coast	coast	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
also	also	av	also	also	0
meete	meete	j	meet	meet	0
to	to	pc-acp	to	to	0
provide	provide	vvi	provide	provide	0
another	another	j-jn	another	another	0
army	army	n1	army	army	0
of	of	pp-f	of	of	0
two	two	crd	two	two	0
ships	ships	n2	ships	ship	0
Another	Another	j-jn	Another	another	0
army	army	n1	army	army	0
of	of	pp-f	of	of	0
400.	400.	crd	400.	400.	0
tunnes	tunnes	n2	tons	ton	0
apiece	apiece	av	apiece	apiece	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
foure	foure	crd	foure	four	0
of	of	pp-f	of	of	0
200.	200.	crd	200.	200.	0
tunnes	tunnes	n2	tons	ton	0
,	,	,	,	,	0
SM	SM	n1	SM	sm	0
es‘	es‘	n1	es‘	es‘	0
and	and	cc	and	and	0
foure	foure	crd	foure	four	0
pataches	pataches	n2	pataches	patache	0
and	and	cc	and	and	0
a	a	dt	a	a	0
thousand	thousand	crd	thousand	thousand	0
souldiers	souldiers	n2	soldiers	soldier	0
,	,	,	,	,	0
besides	besides	p-acp	beside	beside	0
mariners	mariners	n2	mariners	mariner	0
.	.	.	.	.	1
The	The	dt	The	the	0
Indian	Indian	jp	Indian	indian	0
Having	Having	vhg	Having	have	0
seene	seene	vvn	seen	see	0
and	and	cc	and	and	0
considered	considered	vvn	considered	consider	0
that	that	d	that	that	0
the	the	dt	the	the	0
Englishmen	Englishmen	np2	Englishmen	Englishman	0
with	with	p-acp	with	with	0
^hened	^hened	j-vvn	hened	hen	0
merchants	merchants	n2	merchant's	merchant	0
ships	ships	n2	ships	ship	0
onely	onely	av-j	only	only	0
that	that	cst	that	that	0
traverse	traverse	vvb	traverse	traverse	0
these	these	d	these	these	0
seas	seas	n2	seas	sea	0
have	have	vhb	have	have	0
with	with	p-acp	with	with	0
4.	4.	crd	4.	4.	0
ships	ships	n2	ships	ship	0
made	made	vvd	made	make	0
such	such	d	such	such	0
havocke	havocke	n1	havoc	havoc	0
in	in	p-acp	in	in	0
two	two	crd	two	two	0
moneths	moneths	n2	months	month	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
ofwarre	ofwarre	n1	ofwarre	ofwarre	0
.	.	.	.	.	0
thought	thought	n1	thought	thought	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
doe	doe	vdi	do	do	0
the	the	dt	the	the	0
like	like	av-j	like	like	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
fleetes	fleetes	n2	fleets	fleet	0
which	which	r-crq	which	which	0
goe	goe	vvb	go	go	0
and	and	cc	and	and	0
come	come	vvi	come	come	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Indies	Indies	np2	Indies	Indies	0
:	:	:	:	:	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
expedient	expedient	j	expedient	expedient	0
,	,	,	,	,	0
that	that	cst	that	that	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
order	order	n1	order	order	0
in	in	p-acp	in	in	0
time	time	n1	time	time	0
