perceive	perceive	vvb	perceive	perceive	0
Low	Low	j	Low	low	0
sandie	sandie	j	sandy	sandy	0
Hands	Hands	n2	Hands	hand	0
West	West	n1	West	west	0
of	of	pp-f	of	of	0
Wokokon	Wokokon	np1	Wokokon	Wokokon	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
the	the	dt	the	the	0
weather	weather	n1	weather	weather	0
Sandie	Sandie	j	Sandy	sandy	0
Hands	Hands	n2	Hands	hand	0
continued	continued	vvd	continued	continue	0
so	so	av	so	so	0
exceeding	exceeding	av-vvg	exceeding	exceed	0
foule	foule	j	foul	foul	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
come	come	vvi	come	come	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
anker	anker	n1	anchor	anchor	0
nye	nye	av-j	nigh	nigh	0
the	the	dt	the	the	0
coast	coast	n1	coast	coast	0
:	:	:	:	:	0
wherefore	wherefore	c-crq	wherefore	wherefore	0
we	we	pns12	we	we	0
stood	stood	vvd	stood	stand	0
ofF	ofF	a-acp	ofF	off	0
'	'	pn31	'	it	0
againe	againe	av	again	again	0
to	to	p-acp	to	to	0
Sea	Sea	n1	Sea	sea	0
untill	untill	c-acp	until	until	0
Monday	Monday	np1	Monday	Monday	0
the	the	dt	the	the	0
9	9	crd	9	9	0
of	of	pp-f	of	of	0
August	August	np1	August	August	0
.	.	.	.	.	1
On	On	p-acp	On	on	0
munday	munday	np1	munday	Monday	0
the	the	dt	the	the	0
storme	storme	n1	storm	storm	0
ceased	ceased	vvd	ceased	cease	0
,	,	,	,	,	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
very	very	av	very	very	0
great	great	j	great	great	0
likelihood	likelihood	n1	likelihood	likelihood	0
of	of	pp-f	of	of	0
faire	faire	j	fair	fair	0
weather	weather	n1	weather	weather	0
:	:	:	:	:	0
therefore	therefore	av	therefore	therefore	0
we	we	pns12	we	we	0
stood	stood	vvd	stood	stand	0
in	in	p-acp	in	in	0
againe	againe	av	again	again	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
shore	shore	n1	shore	shore	0
:	:	:	:	:	0
&	&	cc	&	and	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
anker	anker	n1	anchor	anchor	0
at	at	p-acp	at	at	0
11	11	crd	11	11	0
fadome	fadome	n1	fathom	fathom	0
in	in	p-acp	in	in	0
3	3	crd	3	3	0
5	5	crd	5	5	0
Tty	Tty	n1	Tty	tty	0
in	in	p-acp	in	in	0
degrees	degrees	n2	degrees	degree	0
of	of	pp-f	of	of	0
latitude	latitude	n1	latitude	latitude	0
,	,	,	,	,	0
within	within	p-acp	within	within	0
a	a	dt	a	a	0
mile	mile	n1	mile	mile	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
shore	shore	n1	shore	shore	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
degrees	degrees	n2	degrees	degree	0
,	,	,	,	,	0
we	we	pns12	we	we	0
went	went	vvd	went	go	0
on	on	p-acp	on	on	0
land	land	n1	land	land	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
narrow	narrow	j	narrow	narrow	0
sandy	sandy	j	sandy	sandy	0
Hand	Hand	n1	Hand	hand	0
,	,	,	,	,	0
being	being	vbg	being	be	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Ilandes	Ilandes	n2	Islands	island	0
West	West	n1	West	west	0
of	of	pp-f	of	of	0
Wokokon	Wokokon	np1	Wokokon	Wokokon	0
:	:	:	:	:	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Hand	Hand	n1	Hand	hand	0
we	we	pns12	we	we	0
tooke	tooke	vvd	took	take	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
fresh	fresh	j	fresh	fresh	0
water	water	n1	water	water	0
and	and	cc	and	and	0
caught	caught	vvd	caught	catch	0
great	great	j	great	great	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
fish	fish	n1	fish	fish	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
shallow	shallow	j	shallow	shallow	0
water	water	n1	water	water	0
.	.	.	.	.	1
Betweene	Betweene	p-acp	Between	between	0
the	the	dt	the	the	0
maine	maine	j	main	main	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
supposed	supposed	vvd	supposed	suppose	0
)	)	)	)	)	0
and	and	cc	and	and	0
that	that	d	that	that	0
Hand	Hand	n1	Hand	hand	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
mile	mile	n1	mile	mile	0
over	over	a-acp	over	over	0
and	and	cc	and	and	0
three	three	crd	three	three	0
or	or	cc	or	or	0
foure	foure	crd	foure	four	0
foote	foote	n1	foot	foot	0
deepe	deepe	j-jn	deep	deep	0
in	in	p-acp	in	in	0
most	most	ds	most	most	0
places	places	n2	places	place	0
.	.	.	.	.	1
On	On	p-acp	On	on	0
the	the	dt	the	the	0
12	12	crd	12	12	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
morning	morning	n1	morning	morning	0
we	we	pns12	we	we	0
departed	departed	vvd	departed	depart	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
and	and	cc	and	and	0
toward	toward	p-acp	towards	towards	0
night	night	n1	night	night	0
we	we	pns12	we	we	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
anker	anker	n1	anchor	anchor	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Northeast	Northeast	n1	Northeast	north-east	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Iland	Iland	n1	Island	island	0
of	of	pp-f	of	of	0
Croatoan	Croatoan	n1	Croatoan	croatoan	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
breach	breach	n1	breach	breach	0
2	2	crd	2	2	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
perceived	perceived	vvd	perceived	perceive	0
to	to	pc-acp	to	to	0
lie	lie	vvi	lie	lie	0
out	out	av	out	out	0
two	two	crd	two	two	0
or	or	cc	or	or	0
three	three	crd	three	three	0
leagues	leagues	n2	leagues	league	0
into	into	p-acp	into	into	0
°	°	sy	°	°	0
.	.	.	.	.	0
rSagues	rSagues	np1	rSagues	rSagues	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
:	:	:	:	:	0
here	here	av	here	here	0
we	we	pns12	we	we	0
road	road	vvd	road	ride	0
all	all	d	all	all	0
that	that	cst	that	that	0
night	night	n1	night	night	0
.	.	.	.	.	0
tn	tn	zz	tn	tn	0
°	°	sy	°	°	0
ea	ea	fw-la	ea	ea	0
'	'	'	'	'	0
The	The	dt	The	the	0
13	13	crd	13	13	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
morning	morning	n1	morning	morning	0
before	before	c-acp	before	before	0
we	we	pns12	we	we	0
wayed	wayed	vvd	weighed	weigh	0
our	our	po12	our	our	0
ankers	ankers	n2	anchors	anchor	0
,	,	,	,	,	0
our	our	po12	our	our	0
boates	boates	n2	boats	boat	0
were	were	vbdr	were	be	0
sent	sent	vvn	sent	send	0
to	to	pc-acp	to	to	0
sound	sound	vvi	found	sound	0
over	over	p-acp	over	over	0
this	this	d	this	this	0
breach	breach	n1	breach	breach	0
:	:	:	:	:	0
our	our	po12	our	our	0
ships	ships	n2	ships	ship	0
riding	riding	vvg	riding	ride	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
side	side	n1	side	side	0
thereof	thereof	av	thereof	thereof	0
at	at	p-acp	at	at	0
5	5	crd	5	5	0
fadome	fadome	n1	fathom	fathom	0
;	;	;	;	;	0
and	and	cc	and	and	0
a	a	dt	a	a	0
ships	ships	ng1	ships	ship	0
length	length	n1	length	length	0
from	from	p-acp	from	from	0
us	us	pno12	us	we	0
we	we	pns12	we	we	0
found	found	vvd	found	find	0
but	but	p-acp	but	but	0
4	4	crd	4	4	0
and	and	cc	and	and	0
a	a	dt	a	a	0
quarter	quarter	n1	quarter	quarter	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
deeping	deeping	vvg	deeping	deep	0
and	and	cc	and	and	0
shallowing	shallowing	vvg	shallowing	shallow	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
space	space	n1	space	space	0
of	of	pp-f	of	of	0
two	two	crd	two	two	0
miles	miles	n2	miles	mile	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
sometimes	sometimes	av	sometime	sometime	0
we	we	pns12	we	we	0
found	found	vvd	found	find	0
5	5	crd	5	5	0
fadome	fadome	n1	fathom	fathom	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
Great	Great	j	Great	great	0
diverge	diverge	n1	diverge	diverge	0
by	by	p-acp	by	by	0
7	7	crd	7	7	0
,	,	,	,	,	0
and	and	cc	and	and	0
within	within	p-acp	within	within	0
two	two	crd	two	two	0
casts	casts	vvz	casts	cast	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
lead	lead	n1	led	lead	0
9	9	crd	9	9	0
,	,	,	,	,	0
&	&	cc	&	and	0
then	then	av	then	then	0
!	!	!	!	!	1
Ounci	Ounci	np1	Ounci	Ounci	0
'	'	'	'	'	0
8	8	crd	8	8	0
,	,	,	,	,	0
next	next	ord	next	next	0
cast	cast	vvd	cast	cast	0
5	5	crd	5	5	0
,	,	,	,	,	0
&	&	cc	&	and	0
then	then	av	then	then	0
6	6	crd	6	6	0
,	,	,	,	,	0
&	&	cc	&	and	0
then	then	av	then	then	0
4	4	crd	4	4	0
,	,	,	,	,	0
&	&	cc	&	and	0
then	then	av	then	then	0
9	9	crd	9	9	0
againe	againe	av	again	again	0
,	,	,	,	,	0
and	and	cc	and	and	0
deeper	deeper	jc-jn	deeper	deep	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
3	3	crd	3	3	0
fadome	fadome	n1	fathom	fathom	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
last	last	ord	last	last	0
,	,	,	,	,	0
2	2	crd	2	2	0
leagues	leagues	n2	leagues	league	0
off	off	p-acp	off	off	0
413	413	crd	413	413	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
shore	shore	n1	shore	shore	0
.	.	.	.	.	1
This	This	d	This	this	0
breach	breach	n1	breach	breach	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
35	35	crd	35	35	0
degr	degr	n1	degr	degr	0
.	.	.	.	.	1
&	&	cc	&	and	0
a	a	dt	a	a	0
halfe	halfe	n-jn	half	half	0
,	,	,	,	,	0
&	&	cc	&	and	0
lyeth	lyeth	vvz	lies	lie	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
very	very	j	very	very	0
Northeast	Northeast	n1	Northeast	north-east	0
point	point	n1	point	point	0
of	of	pp-f	of	of	0
Croatoan	Croatoan	n1	Croatoan	croatoan	0
,	,	,	,	,	0
wheras	wheras	cs	whereas	whereas	0
goeth	goeth	vvz	goes	go	0
a	a	dt	a	a	0
fret	fret	n1	fret	fret	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
maine	maine	j	main	main	0
Sea	Sea	n1	Sea	sea	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
inner	inner	j	inner	inner	0
waters	waters	n2	waters	water	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
part	part	n1	part	part	0
the	the	dt	the	the	0
Ilandes	Ilandes	n2	Islands	island	0
and	and	cc	and	and	0
the	the	dt	the	the	0
maine	maine	j	main	main	0
land	land	n1	land	land	0
.	.	.	.	.	1
The	The	dt	The	the	0
15	15	crd	15	15	0
of	of	pp-f	of	of	0
August	August	np1	August	August	0
towards	towards	p-acp	towards	towards	0
Evening	Evening	n1	Evening	evening	0
we	we	pns12	we	we	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
Hatorask	Hatorask	np1	Hatorask	Hatorask	0
in	in	p-acp	in	in	0
anker	anker	n1	anchor	anchor	0
at	at	p-acp	at	at	0
Hatorask	Hatorask	np1	Hatorask	Hatorask	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
36	36	crd	36	36	0
degr	degr	n1	degr	degr	0
.	.	.	.	.	0
and	and	cc	and	and	0
one	one	crd	one	one	0
third	third	ord	third	three	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
five	five	crd	five	five	0
36	36	crd	36	36	0
degr	degr	n1	degr	degr	0
.	.	.	.	.	1
y	y	p-acp	y	in	0
a	a	dt	a	a	0
fajom	fajom	n1	fajom	fajom	0
water	water	n1	water	water	0
,	,	,	,	,	0
three	three	crd	three	three	0
leagues	leagues	n2	leagues	league	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
shore	shore	n1	shore	shore	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
our	our	po12	our	our	0
ierce	ierce	j	ierce	ierce	0
’	’	’	’	’	0
first	first	ord	first	first	0
comming	comming	n-vvg	coming	come	0
to	to	p-acp	to	to	0
anker	anker	n1	anchor	anchor	0
on	on	p-acp	on	on	0
this	this	d	this	this	0
shore	shore	n1	shore	shore	0
we	we	pns12	we	we	0
saw	saw	vvd	saw	see	0
a	a	dt	a	a	0
great	great	j	great	great	0
smoke	smoke	n1	smoke	smoke	0
rise	rise	vvi	rise	rise	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
He	He	pns31	He	he	0
Raonoak	Raonoak	np1	Raonoak	Raonoak	0
neere	neere	vvi	near	near	0
the	the	dt	the	the	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
I	I	pns11	I	i	0
left	left	vvd	left	leave	0
our	our	po12	our	our	0
Colony	Colony	n1	Colony	colony	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
yeere	yeere	n1	year	year	0
1587	1587	crd	1587	1587	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
smoake	smoake	n1	smoke	smoke	0
put	put	vvd	put	put	0
us	us	pno12	us	we	0
in	in	p-acp	in	in	0
good	good	j	good	good	0
hope	hope	n1	hope	hope	0
that	that	cst	that	that	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Colony	Colony	n1	Colony	colony	0
were	were	vbdr	were	be	0
there	there	a-acp	there	there	0
expecting	expecting	vvg	expecting	expect	0
my	my	po11	my	my	0
returne	returne	n1	return	return	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
.	.	.	.	.	1
The	The	dt	The	the	0
16	16	crd	16	16	0
and	and	cc	and	and	0
next	next	ord	next	next	0
morning	morning	n1	morning	morning	0
our	our	po12	our	our	0
2	2	crd	2	2	0
boates	boates	n2	boats	boat	0
went	went	vvd	went	go	0
a	a	dt	a	a	0
shore	shore	n1	shore	shore	0
,	,	,	,	,	0
&	&	cc	&	and	0
Captaine	Captaine	n1	Captain	captain	0
Cooke	Cooke	n1	Cook	cook	0
,	,	,	,	,	0
&	&	cc	&	and	0
Cap.	Cap.	np1	Cap.	Cap.	0
Spicer	Spicer	np1	Spicer	Spicer	0
,	,	,	,	,	0
&	&	cc	&	and	0
their	their	po32	their	their	0
company	company	n1	company	company	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
intent	intent	n1	intent	intent	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
place	place	n1	place	place	0
at	at	p-acp	at	at	0
Raonoak	Raonoak	np1	Raonoak	Raonoak	0
where	where	c-crq	where	where	0
our	our	po12	our	our	0
countreymen	countreymen	n2	countrymen	countryman	0
were	were	vbdr	were	be	0
left	left	vvn	left	leave	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
our	our	po12	our	our	0
putting	putting	vvg	putting	put	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
ship	ship	n1	ship	ship	0
we	we	pns12	we	we	0
commanded	commanded	vvd	commanded	command	0
our	our	po12	our	our	0
Master	Master	n1	Master	master	0
gunner	gunner	n1	gunner	gunner	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
readie	readie	av-j	ready	ready	0
2	2	crd	2	2	0
Minions	Minions	n2	Minions	minion	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Falkon	Falkon	n1	Falkon	falkon	0
well	well	av	well	well	0
loden	loden	vvn	laden	load	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
shoot	shoot	vvi	shoot	shoot	0
them	them	pno32	them	they	0
off	off	a-acp	off	off	0
with	with	p-acp	with	with	0
reasonable	reasonable	j	reasonable	reasonable	0
space	space	n1	space	space	0
betweene	betweene	p-acp	between	between	0
every	every	d	every	every	0
shot	shot	n1	shot	shot	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ende	ende	n1	end	end	0
that	that	cst	that	that	0
their	their	po32	their	their	0
reportes	reportes	n2	reports	report	0
might	might	vmd	might	may	0
bee	bee	vbi	be	be	0
heard	heard	vvn	herd	hear	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
wee	wee	pns12	we	we	0
hoped	hoped	vvd	hoped	hope	0
to	to	pc-acp	to	to	0
finde	finde	vvi	find	find	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
people	people	n1	people	people	0
.	.	.	.	.	1
This	This	d	This	this	0
was	was	vbds	was	be	0
accordingly	accordingly	av-vvg	accordingly	accord	0
performed	performed	vvn	performed	perform	0
,	,	,	,	,	0
&	&	cc	&	and	0
our	our	po12	our	our	0
twoe	twoe	crd	twoe	twoe	0
boats	boats	n2	boats	boat	0
put	put	vvn	put	put	0
[	[	[	[	[	0
III	III	crd	III	three	0
.	.	.	.	.	1
292.	292.	crd	292.	292.	0
]	]	]	]	]	0
off	off	a-acp	off	off	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
shore	shore	n1	shore	shore	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Admirals	Admirals	ng1	Admirals	admiral	0
boat	boat	n1	boat	boat	0
we	we	pns12	we	we	0
sounded	sounded	vvd	sounded	sound	0
all	all	d	all	all	0
the	the	dt	the	the	0
way	way	n1	way	way	0
and	and	cc	and	and	0
found	found	vvn	found	find	0
from	from	p-acp	from	from	0
our	our	po12	our	our	0
shippe	shippe	n1	ship	ship	0
untill	untill	c-acp	until	until	0
we	we	pns12	we	we	0
came	came	vvd	came	come	0
within	within	p-acp	within	within	0
a	a	dt	a	a	0
mile	mile	n1	mile	mile	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
shore	shore	n1	shore	shore	0
nine	nine	crd	nine	nine	0
,	,	,	,	,	0
eight	eight	crd	eight	eight	0
,	,	,	,	,	0
and	and	cc	and	and	0
seven	seven	crd	seven	seven	0
fadome	fadome	n1	fathom	fathom	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
before	before	c-acp	before	before	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
halfe	halfe	j-jn	half	half	0
way	way	n1	way	way	0
betweene	betweene	p-acp	between	between	0
our	our	po12	our	our	0
ships	ships	n2	ships	ship	0
and	and	cc	and	and	0
the	the	dt	the	the	0
shore	shore	n1	shore	shore	0
we	we	pns12	we	we	0
saw	saw	vvd	saw	see	0
another	another	j-jn	another	another	0
great	great	j	great	great	0
smoke	smoke	n1	smoke	smoke	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Southwest	Southwest	n1	Southwest	southwest	0
of	of	pp-f	of	of	0
Kindrikers	Kindrikers	n2	Kindrikers	kindriker	0
mountes	mountes	n2	mounts	mount	0
:	:	:	:	:	0
we	we	pns12	we	we	0
therefore	therefore	av	therefore	therefore	0
thought	thought	vvd	thought	think	0
good	good	j	good	good	0
to	to	pc-acp	to	to	0
goe	goe	vvi	go	go	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
second	second	ord	second	second	0
smoke	smoke	n1	smoke	smoke	0
first	first	ord	first	first	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
much	much	av-d	much	much	0
further	further	av-j	further	further	0
They	They	pns32	They	they	0
land	land	n1	land	land	0
.	.	.	.	.	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
harbour	harbour	n1	harbour	harbour	0
where	where	c-crq	where	where	0
we	we	pns12	we	we	0
landed	landed	vvd	landed	land	0
,	,	,	,	,	0
then	then	cs	then	than	0
we	we	pns12	we	we	0
supposed	supposed	vvd	supposed	suppose	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
very	very	av	very	very	0
sore	sore	av-j	soar	sore	0
tired	tired	vvn	tired	tire	0
before	before	c-acp	before	before	0
wee	wee	pns12	we	we	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
smoke	smoke	n1	smoke	smoke	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
grieved	grieved	vvd	grieved	grieve	0
us	us	pno12	us	we	0
more	more	av-dc	more	more	0
was	was	vbds	was	be	0
that	that	d	that	that	0
when	when	c-crq	when	when	0
we	we	pns12	we	we	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
smoke	smoke	n1	smoke	smoke	0
,	,	,	,	,	0
we	we	pns12	we	we	0
found	found	vvd	found	find	0
no	no	dx	no	no	0
man	man	n1	man	man	0
nor	nor	ccx	nor	nor	0
signe	signe	n1	sign	sign	0
that	that	cst	that	that	0
any	any	d	any	any	0
had	had	vhd	had	have	0
bene	bene	vbn	be	be	0
there	there	a-acp	there	there	0
lately	lately	av-j	lately	late	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
yet	yet	av	yet	yet	0
any	any	d	any	any	0
fresh	fresh	j	fresh	fresh	0
water	water	n1	water	water	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
this	this	d	this	this	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
drinke	drinke	vvi	drink	drink	0
.	.	.	.	.	1
Being	Being	vbg	Being	be	0
thus	thus	av	thus	thus	0
wearied	wearied	vvn	wearied	weary	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
journey	journey	n1	journey	journey	0
we	we	pns12	we	we	0
returned	returned	vvd	returned	return	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
harbour	harbour	n1	harbour	harbour	0
where	where	c-crq	where	where	0
we	we	pns12	we	we	0
left	left	vvd	left	leave	0
our	our	po12	our	our	0
boates	boates	n2	boats	boat	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
absence	absence	n1	absence	absence	0
had	had	vhd	had	have	0
brought	brought	vvn	brought	bring	0
their	their	po32	their	their	0
caske	caske	n1	cask	cask	0
a	a	dt	a	a	0
shore	shore	n1	shore	shore	0
for	for	p-acp	for	for	0
fresh	fresh	j	fresh	fresh	0
water	water	n1	water	water	0
,	,	,	,	,	0
so	so	av	so	so	0
we	we	pns12	we	we	0
deferred	deferred	vvd	deferred	defer	0
our	our	po12	our	our	0
414	414	crd	414	414	0
i59°-going	i59°-going	j	i59°-going	i59°-going	0
to	to	p-acp	to	to	0
Roanoak	Roanoak	np1	Roanoak	Roanoak	0
untill	untill	p-acp	until	until	0
the	the	dt	the	the	0
next	next	ord	next	next	0
morning	morning	n1	morning	morning	0
,	,	,	,	,	0
and	and	cc	and	and	0
caused	caused	vvd	caused	cause	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
saylers	saylers	n2	sailors	sailor	0
to	to	pc-acp	to	to	0
digge	digge	vvi	dig	dig	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
sandie	sandie	j	sandy	sandy	0
hills	hills	n2	hills	hill	0
for	for	p-acp	for	for	0
fresh	fresh	j	fresh	fresh	0
water	water	n1	water	water	0
whereof	whereof	c-crq	whereof	whereof	0
we	we	pns12	we	we	0
found	found	vvd	found	find	0
very	very	av	very	very	0
sufficient	sufficient	j	sufficient	sufficient	0
.	.	.	.	.	1
That	That	cst	That	that	0
water	water	n1	water	water	0
night	night	n1	night	night	0
wee	wee	pns12	we	we	0
returned	returned	vvd	returned	return	0
aboord	aboord	a-acp	aboard	aboard	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
boates	boates	n2	boats	boat	0
and	and	cc	and	and	0
our	our	po12	our	our	0
tn	tn	zz	tn	tn	0
san	san	zz	san	san	0
whole	whole	j-jn	whole	whole	0
company	company	n1	company	company	0
in	in	p-acp	in	in	0
safety	safety	n1	safety	safety	0
.	.	.	.	.	1
The	The	dt	The	the	0
next	next	ord	next	next	0
morning	morning	n1	morning	morning	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
17	17	crd	17	17	0
of	of	pp-f	of	of	0
August	August	np1	August	August	0
,	,	,	,	,	0
our	our	po12	our	our	0
boates	boates	n2	boats	boat	0
and	and	cc	and	and	0
company	company	n1	company	company	0
were	were	vbdr	were	be	0
prepared	prepared	vvn	prepared	prepare	0
againe	againe	av	again	again	0
to	to	pc-acp	to	to	0
goe	goe	vvi	go	go	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
Roanoak	Roanoak	np1	Roanoak	Roanoak	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
Captaine	Captaine	n1	Captain	captain	0
Spicer	Spicer	np1	Spicer	Spicer	0
had	had	vhd	had	have	0
then	then	av	then	then	0
sent	sent	vvn	sent	send	0
his	his	po31	his	his	0
boat	boat	n1	boat	boat	0
ashore	ashore	av	ashore	ashore	0
for	for	p-acp	for	for	0
fresh	fresh	j	fresh	fresh	0
water	water	n1	water	water	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
meanes	meanes	n2	means	mean	0
whereof	whereof	c-crq	whereof	whereof	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
ten	ten	crd	ten	ten	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
clocke	clocke	n1	clock	clock	0
aforenoone	aforenoone	n1	aforenoon	aforenoon	0
before	before	c-acp	before	before	0
we	we	pns12	we	we	0
put	put	vvd	put	put	0
from	from	p-acp	from	from	0
our	our	po12	our	our	0
ships	ships	n2	ships	ship	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
then	then	av	then	then	0
come	come	vvn	come	come	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
anker	anker	n1	anchor	anchor	0
within	within	p-acp	within	within	0
two	two	crd	two	two	0
miles	miles	n2	miles	mile	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
shore	shore	n1	shore	shore	0
.	.	.	.	.	1
The	The	dt	The	the	0
Admirals	Admirals	ng1	Admirals	admiral	0
boat	boat	n1	boat	boat	0
was	was	vbds	was	be	0
halfe	halfe	j-jn	half	half	0
way	way	n1	way	way	0
toward	toward	p-acp	towards	towards	0
the	the	dt	the	the	0
shore	shore	n1	shore	shore	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
Captaine	Captaine	n1	Captain	captain	0
Spicer	Spicer	np1	Spicer	Spicer	0
put	put	vvd	put	put	0
off	off	a-acp	off	off	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
