Concerning	Concerning	vvg	Concerning	concern	0
perplexed	perplexed	vvn	perplexed	perplex	0
and	and	cc	and	and	0
sorowfull	sorowfull	j	sorrowful	sorrowful	0
)	)	)	)	)	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
provide	provide	vvi	provide	provide	0
this	this	d	this	this	0
remedie	remedie	n1	remedy	remedy	0
following	following	vvg	following	follow	0
.	.	.	.	.	1
The	The	dt	The	the	0
Corayans	Corayans	njp2	Corayans	corayans	0
having	having	vhg	having	have	0
intelligence	intelligence	n1	intelligence	intelligence	0
,	,	,	,	,	0
that	that	cst	that	that	0
their	their	po32	their	their	0
king	king	n1	king	king	0
and	and	cc	and	and	0
the	the	dt	the	the	0
forces	forces	n2	forces	force	0
which	which	r-crq	which	which	0
hee	hee	pns31	he	he	0
caried	caried	vvd	carried	carry	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
safety	safety	n1	safety	safety	0
,	,	,	,	,	0
went	went	vvd	went	go	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
victuals	victuals	n2	victuals	victual	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
could	could	vmd	could	can	0
get	get	vvi	get	get	0
,	,	,	,	,	0
and	and	cc	and	and	0
hidde	hidde	vvd	hid	hide	0
themselves	themselves	px32	themselves	themselves	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
mountains	mountains	n2	mountains	mountain	0
and	and	cc	and	and	0
woods	woods	n2	woods	wood	0
,	,	,	,	,	0
remaining	remaining	vvg	remaining	remain	0
there	there	a-acp	there	there	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
hate	hate	n1	hate	hate	0
and	and	cc	and	and	0
indignation	indignation	n1	indignation	indignation	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Japonians	Japonians	njp2	Japonians	japonians	0
,	,	,	,	,	0
that	that	cst	that	that	0
with	with	p-acp	with	with	0
promise	promise	n1	promise	promise	0
of	of	pp-f	of	of	0
safe	safe	j	safe	safe	0
conduct	conduct	n1	conduct	conduct	0
they	they	pns32	they	they	0
could	could	vmd	could	can	0
by	by	p-acp	by	by	0
no	no	dx	no	no	0
meanes	meanes	n2	means	mean	0
be	be	vbb	be	be	0
drawen	drawen	vvn	drawn	draw	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
starting	starting	j-vvg	starting	start	0
holes	holes	n2	holes	hole	0
.	.	.	.	.	1
Wherefore	Wherefore	q-crq	Wherefore	wherefore	0
albeit	albeit	cs	albeit	albeit	0
the	the	dt	the	the	0
Japonians	Japonians	njp2	Japonians	japonians	0
have	have	vhb	have	have	0
all	all	d	all	all	0
the	the	dt	the	the	0
castles	castles	n2	castles	castle	0
and	and	cc	and	and	0
places	places	n2	places	place	0
of	of	pp-f	of	of	0
defence	defence	n1	defence	defence	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
possession	possession	n1	possession	possession	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
want	want	vvb	want	want	0
people	people	n1	people	people	0
to	to	p-acp	to	to	0
tille	tille	p-acp	till	till	0
the	the	dt	the	the	0
ground	ground	n1	ground	ground	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
them	them	pno32	them	they	0
other	other	j-jn	other	other	0
necessary	necessary	j	necessary	necessary	0
services	services	n2	services	service	0
,	,	,	,	,	0
they	they	pns32	they	they	0
cannot	cannot	vmbx	cannot	can	0
chuse	chuse	vvi	choose	choose	0
but	but	cc-acp	but	but	0
foregoe	foregoe	vvi	forego	forgo	0
all	all	d	all	all	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
woon	woon	vvn	won	win	0
.	.	.	.	.	1
Moreover	Moreover	np1	Moreover	Moreover	0
,	,	,	,	,	0
the	the	dt	the	the	0
common	common	j	common	common	0
high	high	j	high	high	0
wayes	wayes	n2	ways	way	0
are	are	vbr	are	be	0
so	so	av	so	so	0
pestered	pestered	vvn	pestered	pester	0
with	with	p-acp	with	with	0
theeves	theeves	n2	thieves	thief	0
and	and	cc	and	and	0
murtherers	murtherers	n2	murderers	murderer	0
,	,	,	,	,	0
that	that	cst	that	that	0
unlesse	unlesse	cs	unless	unless	0
the	the	dt	the	the	0
Japonians	Japonians	njp2	Japonians	japonians	0
march	march	vvb	march	march	0
in	in	p-acp	in	in	0
whole	whole	j-jn	whole	whole	0
troopes	troopes	n2	troops	troop	0
all	all	d	all	all	0
together	together	av	together	together	0
,	,	,	,	,	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
suddenly	suddenly	av-j	suddenly	sudden	0
oppressed	oppressed	vvn	oppressed	oppress	0
with	with	p-acp	with	with	0
swarmes	swarmes	n2	swarms	swarm	0
of	of	pp-f	of	of	0
Corayans	Corayans	np1	Corayans	Corayans	0
issuing	issuing	vvg	issuing	issue	0
foorth	foorth	av	forth	forth	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
woods	woods	n2	woods	wood	0
.	.	.	.	.	1
Many	Many	av-d	Many	many	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Corayans	Corayans	njp2	Corayans	corayans	0
also	also	av	also	also	0
have	have	vhb	have	have	0
retired	retired	vvn	retired	retire	0
themselves	themselves	px32	themselves	themselves	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
neighbour-islands	neighbour-islands	n2	neighbour-islands	neighbour-island	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
whence	whence	c-crq	whence	whence	0
with	with	p-acp	with	with	0
numbers	numbers	n2	numbers	number	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
Hands	Hands	n2	Hands	hand	0
neere	neere	av-j	near	near	0
ships	ships	n2	ships	ship	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
mighty	mighty	j	mighty	mighty	0
losse	losse	n1	loss	loss	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Japonians	Japonians	njp2	Japonians	japonians	0
,	,	,	,	,	0
they	they	pns32	they	they	0
assaile	assaile	vvb	assail	assail	0
unt0	unt0	j	unt0	unt0	0
Coray-their	Coray-their	j	Coray-their	coray-their	0
small	small	j	small	small	0
and	and	cc	and	and	0
weake	weake	j	weak	weak	0
ones	ones	pi2	ones	one	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
already	already	av	already	already	0
sunke	sunke	vvn	sunk	sink	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
all	all	d	all	all	0
the	the	dt	the	the	0
Japonian	Japonian	jp	Japonian	japonian	0
lords	lords	n2	lords	lord	0
whi	whi	q-crq	whi	why	0
h	h	pns31	h	he	0
remaine	remaine	vvb	remain	remain	0
in	in	p-acp	in	in	0
Coray	Coray	np1	Coray	Coray	0
have	have	vhb	have	have	0
written	written	vvn	written	write	0
unto	unto	p-acp	unto	unto	0
Quabacondono	Quabacondono	fw-it	Quabacondono	quabacondono	0
,	,	,	,	,	0
that	that	cst	that	that	0
his	his	po31	his	his	0
army	army	n1	army	army	0
must	must	vmb	must	must	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
time	time	n1	time	time	0
in	in	p-acp	in	in	0
no	no	dx	no	no	0
wise	wise	n1	wise	wise	0
remoove	remoove	vvi	remove	remove	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
avoyding	avoyding	vvg	avoiding	avoid	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
imminent	imminent	j	imminent	imminent	0
dangers	dangers	n2	dangers	danger	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
proceeding	proceeding	vvg	proceeding	proceed	0
further	further	av-j	further	further	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
incurre	incurre	vvi	incur	incur	0
.	.	.	.	.	1
Upon	Upon	p-acp	Upon	upon	0
these	these	d	these	these	0
advertisements	advertisements	n2	advertisements	advertisement	0
Quabacondono	Quabacondono	fw-it	Quabacondono	quabacondono	0
being	being	vbg	being	be	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
his	his	po31	his	his	0
journey	journey	n1	journey	journey	0
to	to	p-acp	to	to	0
Coray	Coray	np1	Coray	Coray	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
divide	divide	vvi	divide	divide	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
kingdome	kingdome	n1	kingdom	kingdom	0
,	,	,	,	,	0
was	was	vbds	was	be	0
hindred	hindred	vvn	hindered	hinder	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
and	and	cc	and	and	0
sent	sent	vvd	sent	send	0
most	most	av-ds	most	most	0
friendly	friendly	j	friendly	friendly	0
letters	letters	n2	letters	letter	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
his	his	po31	his	his	0
nobles	nobles	n2-j	nobles	noble	0
,	,	,	,	,	0
willing	willing	vvg	willing	will	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
cheere	cheere	n1	cheer	cheer	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
deale	deale	vvi	deal	deal	0
about	about	p-acp	about	about	0
altering	altering	vvg	altering	alter	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
estates	estates	n2	estates	estate	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
3.	3.	crd	3.	3.	0
yeres	yeres	n2	years	year	0
were	were	vbdr	were	be	0
expired	expired	vvn	expired	expire	0
:	:	:	:	:	0
whereupon	whereupon	c-crq	whereupon	whereupon	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
eased	eased	vvn	eased	ease	0
of	of	pp-f	of	of	0
exceeding	exceeding	j-vvg	exceeding	exceed	0
great	great	j	great	great	0
care	care	n1	care	care	0
and	and	cc	and	and	0
grief	grief	n1	grief	grief	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
albeit	albeit	cs	albeit	albeit	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
great	great	j	great	great	0
trust	trust	n1	trust	trust	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
given	given	vvn	given	give	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
words	words	n2	words	word	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
we	we	pns12	we	we	0
hope	hope	vvb	hope	hope	0
that	that	d	that	that	0
437	437	crd	437	437	0
this	this	d	this	this	0
yere	yere	n1	year	year	0
he	he	pns31	he	he	0
wil	wil	vmb	will	will	0
not	not	xx	not	not	0
meddle	meddle	vvi	meddle	meddle	0
:	:	:	:	:	0
what	what	r-crq	what	what	0
he	he	pns31	he	he	0
wil	wil	vmb	will	will	0
doe	doe	vdi	do	do	0
afterward	afterward	av	afterwards	afterward	0
,	,	,	,	,	0
God	God	np1	God	God	0
knoweth	knoweth	vvz	knoweth	know	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
Coray	Coray	np1	Coray	Coray	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
present	present	n1	present	present	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
above	above	p-acp	above	above	0
200000.	200000.	crd	200000.	200000.	1
Japonian	Japonian	njp	Japonian	japonian	0
souldiers	souldiers	n2	soldiers	soldier	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
commandement	commandement	n1	commandment	commandment	0
of	of	pp-f	of	of	0
Quabacondono	Quabacondono	fw-it	Quabacondono	quabacondono	0
are	are	vbr	are	be	0
divided	divided	vvn	divided	divide	0
throughout	throughout	p-acp	throughout	throughout	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
kingdom	kingdom	n1	kingdom	kingdom	0
.	.	.	.	.	1
Augustine	Augustine	np1	Augustine	Augustine	0
lieth	lieth	vvz	lies	lie	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
very	very	j	very	very	0
extreame	extreame	j-jn	extreme	extreme	0
frontiers	frontiers	n2	frontiers	frontier	0
of	of	pp-f	of	of	0
China	China	np1	China	China	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
because	because	c-acp	because	because	0
the	the	dt	the	the	0
Chinians	Chinians	njp2	Chinians	chinians	0
are	are	vbr	are	be	0
separated	separated	vvn	separated	separate	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
Coray	Coray	np1	Coray	Coray	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
mighty	mighty	j	mighty	mighty	0
river	river	n1	river	river	0
of	of	pp-f	of	of	0
3.	3.	crd	3.	3.	0
leagues	leagues	n2	leagues	league	0
broad	broad	j	broad	broad	0
,	,	,	,	,	0
and	and	cc	and	and	0
abound	abound	vvi	abound	abound	0
with	with	p-acp	with	with	0
great	great	j	great	great	0
ships	ships	n2	ships	ship	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
planted	planted	vvn	planted	plant	0
innumerable	innumerable	j	innumerable	innumerable	0
troopes	troopes	n2	troops	troop	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
shore	shore	n1	shore	shore	0
,	,	,	,	,	0
the	the	dt	the	the	0
successe	successe	n1	success	success	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
warre	warre	n1	war	war	0
remayneth	remayneth	vvz	remaineth	remain	0
most	most	av-ds	most	most	0
doubtfull	doubtfull	j	doubtful	doubtful	0
and	and	cc	and	and	0
uncertaine	uncertaine	j	uncertain	uncertain	0
.	.	.	.	.	1
Neither	Neither	av-dx	Neither	neither	0
doe	doe	vdb	do	do	0
wee	wee	pns12	we	we	0
know	know	vvb	know	know	0
whether	whether	c-crq	whither	whither	0
the	the	dt	the	the	0
Japonians	Japonians	njp2	Japonians	japonians	0
will	will	vmb	will	will	0
pro-ceede	pro-ceede	j	proceed	proceed	0
any	any	d	any	any	0
farther	farther	av-jc	farther	far	0
this	this	d	this	this	0
yeere	yeere	n1	year	year	0
or	or	cc	or	or	0
no	no	uh-dx	no	no	0
.	.	.	.	.	1
The	The	dt	The	the	0
third	third	ord	third	three	0
testimony	testimony	n1	testimony	testimony	0
of	of	pp-f	of	of	0
Coray	Coray	np1	Coray	Coray	0
,	,	,	,	,	0
signifying	signifying	vvg	signifying	signify	0
(	(	(	(	(	0
amongst	amongst	p-acp	among	among	0
other	other	j-jn	other	other	0
notable	notable	j	notable	notable	0
and	and	cc	and	and	0
politicall	politicall	j	political	political	0
observations	observations	n2	observations	observation	0
)	)	)	)	)	0
the	the	dt	the	the	0
later	later	jc	later	late	0
successe	successe	n1	success	success	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
warres	warres	n2	wars	war	0
of	of	pp-f	of	of	0
Japan	Japan	np1	Japan	Japan	0
against	against	p-acp	against	against	0
Coray	Coray	np1	Coray	Coray	0
;	;	;	;	;	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
what	what	r-crq	what	what	0
end	end	n1	end	end	0
Quabacondono	Quabacondono	fw-it	Quabacondono	quabacondono	0
still	still	n1	still	still	0
mainteineth	mainteineth	vvz	maintaineth	maintain	0
garisons	garisons	n2	garrisons	garrison	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
kingdome	kingdome	n1	kingdom	kingdom	0
.	.	.	.	.	1
Out	Out	av	Out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Epistles	Epistles	n2	Epistles	epistle	0
of	of	pp-f	of	of	0
Father	Father	n1	Father	father	0
Organtino	Organtino	np1	Organtino	Organtino	0
Brixiano	Brixiano	np1	Brixiano	Brixiano	0
,	,	,	,	,	0
bearing	bearing	vvg	bearing	bear	0
date	date	n1	date	date	0
from	from	p-acp	from	from	0
Japan	Japan	np1	Japan	Japan	0
Anno	Anno	fw-la	Anno	anno	0
1594.	1594.	crd	1594.	1594.	1
THe	THe	dt	THe	the	0
whole	whole	j-jn	whole	whole	0
Empire	Empire	n1	Empire	empire	0
of	of	pp-f	of	of	0
Japan	Japan	np1	Japan	Japan	0
is	is	vbz	is	be	0
now	now	av	now	now	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
handes	handes	n2	hands	hand	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
king	king	n1	king	king	0
Quabacondono	Quabacondono	fw-it	Quabacondono	quabacondono	0
:	:	:	:	:	0
and	and	cc	and	and	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
bene	bene	vbn	be	be	0
knowen	knowen	vvn	known	know	0
since	since	p-acp	since	since	0
the	the	dt	the	the	0
first	first	ord	first	first	0
creation	creation	n1	creation	creation	0
thereof	thereof	av	thereof	thereof	0
)	)	)	)	)	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
bredth	bredth	n1	breadth	breadth	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
foote	foote	n1	foot	foot	0
throughout	throughout	p-acp	throughout	throughout	0
all	all	d	all	all	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Island	Island	n1	Island	island	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
absolutely	absolutely	av-j	absolutely	absolute	0
subject	subject	j-jn	subject	subject	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
.	.	.	.	.	1
And	And	cc	And	and	0
hee	hee	pns31	he	he	0
reigneth	reigneth	vvz	reigneth	reign	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
great	great	j	great	great	0
peace	peace	n1	peace	peace	0
and	and	cc	and	and	0
tranquilitie	tranquilitie	n1	tranquillity	tranquillity	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
his	his	po31	his	his	0
successors	successors	n2	successors	successor	0
follow	follow	vvi	follow	follow	0
the	the	dt	the	the	0
same	same	d	same	same	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
government	government	n1	government	government	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
likelihood	likelihood	n1	likelihood	likelihood	0
of	of	pp-f	of	of	0
future	future	j-jn	future	future	0
sedition	sedition	n1	sedition	sedition	0
or	or	cc	or	or	0
perturbation	perturbation	n1	perturbation	perturbation	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
kingdoms	kingdoms	n2	kingdoms	kingdom	0
.	.	.	.	.	1
And	And	cc	And	and	0
doubtles	doubtles	av-j	doubtless	doubtless	0
the	the	dt	the	the	0
meanes	meanes	n2	means	mean	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
useth	useth	vvz	uses	use	0
to	to	pc-acp	to	to	0
establish	establish	vvi	establish	establish	0
continual	continual	j	continual	continual	0
!	!	!	!	!	0
peace	peace	n1	peace	peace	0
and	and	cc	and	and	0
concord	concord	n1	concord	concord	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
Japonians	Japonians	njp2	Japonians	japonians	0
,	,	,	,	,	0
are	are	vbr	are	be	0
very	very	av	very	very	0
great	great	j	great	great	0
and	and	cc	and	and	0
effectual	effectual	j	effectual	effectual	0
!	!	!	!	!	0
.	.	.	.	.	1
One	One	pi	One	one	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
after	after	c-acp	after	after	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
passed	passed	vvn	passed	pass	0
his	his	po31	his	his	0
publique	publique	j	public	public	0
promise	promise	n1	promise	promise	0
,	,	,	,	,	0
he	he	pns31	he	he	0
never	never	av-x	never	never	0
putteth	putteth	vvz	putteth	put	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
adversaries	adversaries	n2	adversaries	adversary	0
to	to	p-acp	to	to	0
death	death	n1	death	death	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
his	his	po31	his	his	0
predecessour	predecessour	n1	predecessor	predecessor	0
Nabunanga	Nabunanga	np1	Nabunanga	Nabunanga	0
performed	performed	vvd	performed	perform	0
not	not	xx	not	not	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
he	he	pns31	he	he	0
having	having	vhg	having	have	0
subdued	subdued	vvn	subdued	subdue	0
any	any	d	any	any	0
kingdom	kingdom	n1	kingdom	kingdom	0
,	,	,	,	,	0
would	would	vmd	would	will	0
put	put	vvi	put	put	0
all	all	d	all	all	0
the	the	dt	the	the	0
lords	lords	n2	lords	lord	0
and	and	cc	and	and	0
governours	governours	n2	governors	governor	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
sword	sword	n1	sword	sword	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
this	this	d	this	this	0
king	king	n1	king	king	0
granteth	granteth	vvz	grants	grant	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
life	life	n1	life	life	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
yerely	yerely	j	yearly	yearly	0
revenues	revenues	n2	revenues	revenue	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
to	to	p-acp	to	to	0
438	438	crd	438	438	0
maintaine	maintaine	vvb	maintain	maintain	0
themselves	themselves	px32	themselves	themselves	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
honest	honest	j	honest	honest	0
and	and	cc	and	and	0
meane	meane	j	mean	mean	0
estate	estate	n1	estate	estate	0
:	:	:	:	:	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
regarde	regarde	n1	regard	regard	0
they	they	pns32	they	they	0
all	all	d	all	all	0
rest	rest	n1	rest	rest	0
contented	contented	vvn	contented	content	0
,	,	,	,	,	0
and	and	cc	and	and	0
willingly	willingly	av-j	willingly	willing	0
submit	submit	vvi	submit	submit	0
themselves	themselves	px32	themselves	themselves	0
.	.	.	.	.	1
Another	Another	j-jn	Another	another	0
is	is	vbz	is	be	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
brought	brought	vvn	brought	bring	0
the	the	dt	the	the	0
husbandmen	husbandmen	n2	husbandmen	husbandman	0
and	and	cc	and	and	0
pesants	pesants	n2	peasants	peasant	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
whose	whose	rg-crq	whose	who	0
assistance	assistance	n1	assistance	assistance	0
&	&	cc	&	and	0
wealth	wealth	n1	wealth	wealth	0
all	all	d	all	all	0
the	the	dt	the	the	0
pety-king-doms	pety-king-doms	j	pety-king-doms	pety-king-doms	0
were	were	vbdr	were	be	0
after	after	p-acp	after	after	0
a	a	dt	a	a	0
sort	sort	n1	sort	sort	0
susteined	susteined	vvn	sustained	sustain	0
)	)	)	)	)	0
unto	unto	p-acp	unto	unto	0
such	such	d	such	such	0
extreme	extreme	j-jn	extreme	extreme	0
poverty	poverty	n1	poverty	poverty	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
scarce	scarce	av-j	scarce	scarce	0
wherewithal	wherewithal	n-crq	wherewithal	wherewithal	0
!	!	!	!	!	0
to	to	pc-acp	to	to	0
keepe	keepe	vvi	keep	keep	0
life	life	n1	life	life	0
and	and	cc	and	and	0
soule	soule	n1	soul	soul	0
together	together	av	together	together	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
likewise	likewise	av	likewise	likewise	0
hee	hee	pns31	he	he	0
hath	hath	vhz	hath	have	0
bereaved	bereaved	vvn	bereft	bereave	0
them	them	pno32	them	they	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
weapons	weapons	n2	weapons	weapon	0
.	.	.	.	.	1
The	The	dt	The	the	0
third	third	ord	third	three	0
is	is	vbz	is	be	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
hee	hee	pns31	he	he	0
hath	hath	vhz	hath	have	0
most	most	av-ds	most	most	0
streightly	streightly	av-j	streightly	straight	0
forbidden	forbidden	vvn	forbidden	forbid	0
all	all	d	all	all	0
contentions	contentions	n2	contentions	contention	0
,	,	,	,	,	0
seditions	seditions	n2	seditions	sedition	0
,	,	,	,	,	0
frayes	frayes	n2	frays	fray	0
,	,	,	,	,	0
and	and	cc	and	and	0
skirmishes	skirmishes	n2	skirmishes	skirmish	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
whosoever	whosoever	r-crq	whosoever	whosoever	0
be	be	vbb	be	be	0
found	found	vvn	found	find	0
culpable	culpable	j	culpable	culpable	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
crime	crime	n1	crime	crime	0
,	,	,	,	,	0
they	they	pns32	they	they	0
dye	dye	vvb	die	die	0
every	every	d	every	every	0
man	man	n1	man	man	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
on	on	p-acp	on	on	0
both	both	d	both	both	0
parties	parties	n2	parties	party	0
.	.	.	.	.	1
If	If	cs	If	if	0
any	any	d	any	any	0
escape	escape	n1	escape	escape	0
by	by	p-acp	by	by	0
flight	flight	n1	flight	flight	0
,	,	,	,	,	0
their	their	po32	their	their	0
kinsefolks	kinsefolks	n2	kinsefolks	kinsfolk	0
are	are	vbr	are	be	0
punished	punished	vvn	punished	punish	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
stead	stead	n1	stead	stead	0
;	;	;	;	;	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
lacke	lacke	n1	lack	lack	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
their	their	po32	their	their	0
servants	servants	n2	servants	servant	0
;	;	;	;	;	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
defalt	defalt	n1	default	default	0
of	of	pp-f	of	of	0
both	both	d	both	both	0
their	their	po32	their	their	0
next	next	ord	next	next	0
neighbours	neighbours	n2	neighbours	neighbour	0
.	.	.	.	.	1
If	If	cs	If	if	0
many	many	d	many	many	0
were	were	vbdr	were	be	0
guilty	guilty	j	guilty	guilty	0
,	,	,	,	,	0
many	many	d	many	many	0
are	are	vbr	are	be	0
punished	punished	vvn	punished	punish	0
and	and	cc	and	and	0
suffer	suffer	vvi	suffer	suffer	0
death	death	n1	death	death	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
hence	hence	av	hence	hence	0
it	it	pn31	it	it	0
commeth	commeth	vvz	comes	come	0
to	to	pc-acp	to	to	0
[	[	[	[	[	0
III	III	crd	III	three	0
.	.	.	.	.	1
861.	861.	crd	861.	861.	0
