[	[	[	[	[	0
sea	sea	n1	sea	sea	0
.	.	.	.	.	1
The	The	dt	The	the	0
Caspian	Caspian	jp	Caspian	caspian	0
sea	sea	n1	sea	sea	0
is	is	vbz	is	be	0
marveilous	marveilous	j	marvelous	marvelous	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
fish	fish	n1	fish	fish	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
no	no	dx	no	no	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
monstrous	monstrous	j	monstrous	monstrous	0
fish	fish	n1	fish	fish	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
farre	farre	av-j	far	far	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
understand	understand	vvi	understand	understand	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
hath	hath	vhz	hath	have	0
it	it	pn31	it	it	0
sundry	sundry	j	sundry	sundry	0
sortes	sortes	n2	sorts	sort	0
of	of	pp-f	of	of	0
fishes	fishes	n2	fish	fish	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
.	.	.	.	.	1
The	The	dt	The	the	0
mutton	mutton	n1	mutton	mutton	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
good	good	j	good	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
sheepe	sheepe	n1	sheep	sheep	0
great	great	j	great	great	0
,	,	,	,	,	0
having	having	vhg	having	have	0
very	very	av	very	very	0
great	great	j	great	great	0
rumpes	rumpes	n2	rumps	rump	0
with	with	p-acp	with	with	0
much	much	d	much	much	0
fat	fat	j	fat	fat	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Rice	Rice	np1	Rice	Rice	0
and	and	cc	and	and	0
mutton	mutton	n1	mutton	mutton	0
is	is	vbz	is	be	0
their	their	po32	their	their	0
chiefe	chiefe	j-jn	chief	chief	0
victuali	victuali	fw-la	victuali	victuali	0
.	.	.	.	.	1
166	166	crd	166	166	1
