The	The	dt	The	the	0
that	that	cst	that	that	0
expresse	expresse	j	express	express	0
mention	mention	n1	mention	mention	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
In	In	p-acp	In	in	0
witnesse	witnesse	n1	witness	witness	0
whereof	whereof	c-crq	whereof	whereof	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
Witnesse	Witnesse	vvb	Witness	witness	0
our	our	po12	our	our	0
selfe	selfe	n1	self	self	0
at	at	p-acp	at	at	0
Westminster	Westminster	np1	Westminster	Westminster	0
the	the	dt	the	the	0
n	n	n1	n	n	0
.	.	.	.	.	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
June	June	np1	June	June	0
,	,	,	,	,	0
the	the	dt	the	the	0
twentieth	twentieth	ord	twentieth	twenty	0
yeere	yeere	n1	year	year	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
raigne	raigne	n1	reign	reign	0
.	.	.	.	.	1
Anno	Anno	fw-la	Anno	anno	0
Dom.	Dom.	np1	Dom.	Dom.	0
1578.	1578.	crd	1578.	1578.	1
Per	Per	fw-la	Per	per	0
ipSam	ipSam	fw-la	ipSam	ipsam	0
Reginam	Reginam	fw-la	Reginam	reginam	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	1
